meta,id,tweet,sentiment,emotion
meta,21984,artha bhn k lode isk jese sale chewtiya logo sabs phle bengal chutiya kata angr,negative,anger
meta,7837,baki jinko fikr ni hoti wo balon mouchain bna k pix leti,neutral,others
meta,13805,saturdaymotiv shri nanak sahib ji amritvani mehla pehla accept meet guru form,positive,others
meta,23477,aspir like insha allah,positive,joy
meta,33494,har mach harnay kay baad sarfu ahe bolta,neutral,others
meta,1666,new channel walo apn imaan bech bjp ku advertis jeet usi k,neutral,others
meta,23503,world cup ni chahiy bu india harana maqsad sha allah,negative,others
meta,43972,prachand jeet hardik subhkamnay pl rserv 1 lane ambul ov,positive,joy
meta,12778,thik dekh nhi video wo dra huavideo start use dhmka bola ja rha h,negative,sadness
meta,18177,coz wur one smile felt good alreadi,positive,joy
meta,11381,aum na naa boy play realli well thi meme explain pakvwi wivpak,positive,joy
meta,5949,zafar jake puntur bana gandh bech chal nikal idhar,negative,anger
meta,32442,tumlog raag alaapna band kro vand nhi bola desh drohi popul pe nhi bol,positive,disgust
meta,23780,warrior didi twitter account band kark bhag jayengi,positive,others
meta,24247,schowdhuri tonight might laylathul kadr way could give sadaqah jariyah tysm may allah reward,positive,joy
meta,15699,kuti dum tarha tharki logo b age wo thark pan ni chord skti log tu larki ghr k,negative,anger
meta,22832,great piti organ dedic life almost 20 year life unabl confirm,neutral,disgust
meta,16697,garg comm thank thi forward work fortinet team power,positive,others
meta,40405,agr ptm karhiyoon milaya jay tu akhiri karhi malala usk baap pr ja k rukay gi zruri nhi,negative,sadness
meta,26806,origin audio lal bahadur shastri give slogan jai jawan jai kisan archiv co,neutral,others
meta,20054,exactli thi season old charm intact 45 episod ago pata nahi achch khaas show band kyun ba,neutral,sadness
meta,20224,gaze arushi kamin block jayega tu,neutral,others
meta,41778,sir definit come home happi healthi waheguru ji khalsa waheguru ji fateh,positive,joy
meta,8509,rahat indori best jagjit singh mushayra entertain via,neutral,others
meta,13527,juma tul wida mubarak may thi last friday ramadan bring peac prosperityand may prayer v,positive,joy
meta,15947,har bhartiyo armi train karey tabhi bhart fit rah sakta israel jesa es umid pahala vote kiya bj,positive,others
meta,17979,bhiya tehtullafz segment best dil krta sunt hein rhein allah bless u bhai,positive,joy
meta,19445,congratul mam happi ramjaan bagir kutch kaay piy poor din bol rahi thi hat u mam,positive,joy
meta,19022,thi wrongw blind followersw defend itwesi b zartag gul abhi kia,neutral,others
meta,39216,sale boxer v vaha cricket team vala haal haijett nhi fekt zydah,positive,sadness
meta,4130,009 1 ap k alfaaz saabit hoa k muslmano ehsaa zinda hy well,positive,joy
meta,10779,kya chutiyapa chala rakha bcek din hua nahi faltu bakwaa chalu hogayi coretard kibina samjh,negative,anger
meta,12934,sahab aisa suggest mat dijiy rg h,negative,others
meta,41735,akkian aditya true bc open n lt na hua bc taboo bana diya saal,negative,sadness
meta,26776,im think debat show anchor like tera bhagwan modi chal bhajan kare modi,neutral,others
meta,30645,abe wo gutteruddin kyo fake news faila apni maa bhn krwana chahta yaha pe,negative,disgust
meta,22351,poor desh jashn hona chahiy rocketsmeethayistreet danc har tarik celebr,positive,joy
meta,4174,iyd wo kons log hein like kiyr beghair krte barr chawal,neutral,others
meta,44966,chanakya modern india new home minist congratul amit shah ji terrorist sepa,neutral,others
meta,22708,bedhadak jao agar kutton napak harkat pakistan duniya naks gayab hogahttpst,negative,anger
meta,43687,enko italywali maa bataya bid dynasti karma nahi,neutral,others
meta,41959,ji nahi vi dhoka kha gay evm media prachar tntra hae jisn modi jitaya haeevm hatao desh loktantra bachao,negative,others
meta,12974,awaaz tujh jaisa bhadav dalal sala apn,negative,anger
meta,15938,badha favorit word tera bhonkhar,negative,others
meta,37005,k lig kharab itna kiya fit v vote nahi diya next time us elect,negative,disgust
meta,23179,want freak wan na see free hoooo,neutral,others
meta,13329,bhai kashmir shuruwat diy jai shri ram,positive,joy
meta,26009,modi ji dekh raha tv din kah rahe chota sitapur naam,positive,others
meta,17151,allah bachay pakistan ganjay chor nawaz sharif sy nasal sy,negative,disgust
meta,19528,pti chahiy sindh mey govt banay nahi ppp sindh khaa jayegi q k ppp chor parti hy,negative,others
meta,36779,behad khush,positive,joy
meta,24141,psychopathbakwa tweet krti hobadtameez hou dont respect meu plansi want simpl girl,negative,sadness
meta,36245,nach nagin paisa milega timko aab nahi bacha payega doctor fake news,positive,others
meta,38666,see kark log mujh ignor karti msg,negative,sadness
meta,40673,2014 2019 elect tough bjp mil l,neutral,others
meta,27549,sir jeet lye bahut bahut badhyi lekin soorat huaa usm app dekha hoga fire,positive,others
meta,13878,sahab garam hava 1973 baad movi dil chhu gayi woh apki movi mulk kudo,positive,joy
meta,20687,lama 2 hahaha dil churaya h,neutral,others
meta,35123,dr sahb confirm kr lo k wo pehli jhoot bol rhi thi bad,neutral,others
meta,3141,veri veri thank sir ummid karta hu esko jarur solv kareng mai apko bar bar,neutral,others
meta,28675,ahi parang gusto yang free dinner graduat char cc,neutral,others
meta,38758,congress bjp andh bhakt nhi hun aimim support krta hu khula krta hu,neutral,others
meta,30167,tagda group aaplogo good nish,positive,joy
meta,16272,music life thank chhote ustad salman ali post thi instagram stori today salma,neutral,joy
meta,14541,gov pti didnt vote,positive,others
meta,15644,good morn sohn satgur bless sewa simran parmarth today,positive,joy
meta,24016,two wasooli waal dhundt isko ghanta fan,negative,others
meta,30772,kya hua sir result k baad apka video nahi aya ralli tv debat nahi rahe cont,neutral,others
meta,22579,gunshot nai kia magar kia pata kab pata lagay k marri altaf bhai,neutral,others
meta,18903,last chanc get random tee incred price 456 plu get free ship plu,neutral,others
meta,15597,hasiyat hawaldar thi fakeass jihadi barrist,negative,others
meta,11360,feku aisa chaka mara catch gai puri bada ayaa modiji bahar fekn,neutral,others
meta,6051,tech ahh problem thank offer help,neutral,others
meta,7272,hamyat tu khota khor corrupt ganj kert thi kia ukhar lia unhon lanat tere te patwari,negative,disgust
meta,15506,allah makhlloq pr unki zahiri shakhsiyat allah bnayi insan khu,neutral,others
meta,15505,wahhh one fave moot din kita huhuhu ilysm,positive,joy
meta,28003,good morn almighti papa ji plz bless famili sewa sumiran p,positive,others
meta,8667,siab baitanai,neutral,others
meta,15845,god thank alway see matter mani time drift away never hold,positive,joy
meta,23949,sir road pe aaiy pehl twitter kheln nahi hoga pehl street fir social media stream media,neutral,others
meta,33480,varma apni ammi chu bc,negative,anger
meta,26681,thinker naam lene darta kya chor de daadi tinka tu free thinker nahi nakarakmak thinker bhai,negative,disgust
meta,21941,ranjini adhu enna best team win ynwa,positive,others
meta,5383,smile jaan pyar dosti love friendship bff time parthsamthaan,neutral,joy
meta,1975,harramzad teri maa marreameen harramzad teri biwi 40 fauji fuck krienameen,negative,anger
meta,14740,wish veri happi delight birthday sir alway favourit actor h,positive,joy
meta,27965,hello bhaijaan big fan look bodi good hope bharat film superhit,positive,joy
meta,41984,one step closer cong mukt bharat,neutral,others
meta,31622,burnol gabbar haddi phekna band diya kutt kya khayeng,neutral,others
meta,27520,modi ji renter new delhi ill pay 11000r per month 1500 societi mainten landlord k pass bhut,neutral,others
meta,40671,tu patrkar santiduto chamcha tuje pta nhi bta du mathura mai ramjan mai lashi fr,negative,sadness
meta,26951,thank much veerji en help thi raw musician start j,positive,joy
meta,13248,evm khilaaf shashtra andolan siwai chara nahi85 moolwasiy,neutral,others
meta,15797,tamam aashiqan e rasool jumma mubarak,neutral,others
meta,27175,faiz aukat itni woh tera lallu gaand mar chali gayiaur tu bhokta rehjach hat ja yaha,negative,anger
meta,11748,serif aik teekay zaroorat hay baqi sub set jay ga,positive,others
meta,39627,jungkook sincer hug presid korea thi beauti jungkook ha realli special hearti love,positive,joy
meta,19938,best morn guru pa ji pl bless n sewa simran,neutral,others
meta,28472,dekhiy sream train hatya gya pr iska dhayan nhi kya aisi seva nhi h jism,neutral,sadness
meta,15219,feku sala jha2found tell first 35,neutral,others
meta,42823,gee wonderrr love hana say,positive,joy
meta,22412,pranam pranamg oollth best truth truth love peac universel univers rainbow univ,positive,others
meta,26591,nirmala sitharaman handl financ countri expect better loan women entrepreneur cut ta,positive,others
meta,32751,mahila ayog kya karya work hamn gujarat mai dekha nahi,neutral,others
meta,23040,ha thapar wo galat hamn chor diyatum log aaj,neutral,others
meta,44175,javab becaus creat larger person imag mind order defend,neutral,others
meta,13832,hear lag ja gale yeh haseen raat na shayad iss janam mulakat na feel,neutral,sadness
meta,16803,j b offl k9 bhaiya malba hum pe kio gira rahe dukh,negative,sadness
meta,25615,haha bhai muji pta muji na btaa pyar sy tuji tang krtaa tyrn sath e dil lgta meri jan,neutral,others
meta,19482,alreadi know gon na pop tonightrt chanc win 25 bar tabsound resid dj lzrcat,neutral,others
meta,31556,bie sad modi ji visit rajiv gandhi memori know rajiv wife chutiya son instrument,negative,disgust
meta,14646,thank every1 warm wish love edit beauti vm mean alot,positive,joy
meta,232,ramji k charno girkar mangog nahi paog nhi bhole baba hath khde liy unk khne pe nhi,negative,others
meta,27931,oyee butttoooo sach zinda hyyyy maaa ankhhh ghayb bhutto b chori kr rha hy sala salay kandan,negative,anger
meta,38488,jiyala fakecas even hiv epidem thar crisi karachi destroy suwar k bachay trend thi,negative,disgust
meta,11549,happi birthday mammi rip miss u lot,positive,sadness
meta,26377,agent101 true veri true thi call awar alhamdulillah 70saal say pochhnay wal,neutral,others
meta,32951,fikkar naa karo chand patwari rah gai nasal tumhari agli nasal ghulami kare gi,neutral,others
meta,9013,maar khane waal hindu musalmaan agar hindu hum chaheng char hamar bhee k,negative,others
meta,13650,ta k loog phr ikathi kr terror start kro puri dunya mai musalmanoo pak nam badnam kro shame,negative,disgust
meta,38050,taali thukwaega chakk pappu harwa diya jahan jahan gaya state saaf kara diya jais saar,positive,others
meta,23388,patrag modiji un rajyo congress zero balanc account khulwaya,negative,others
meta,18500,mahrastra nirman chuka haii tere gundo sena jaroort nahii ba tere jais gundo,negative,fear
meta,17095,super busi superstar salmankhan mehboob studio interview bharat promot may 20 2019,neutral,others
meta,28265,10lakh postcard bnwane paisa fijul khrchi nhi h aaj waal jhum rhe sb kami nhi njr aa rhi bhakto,negative,sadness
meta,21767,elect nahi magar aes logon aesa lag raha pti pakistan k,negative,others
meta,19697,satta sawal logonk mann nahi aaya jais bjp aai hindu,positive,others
meta,4356,wow thi kid know act naturalso cute super chinna,positive,joy
meta,27926,log kitna bara chootiya hy jhoot manker vote krdiya bcz govt foult terror bring,neutral,sadness
meta,24799,maarn wale kahaan aastha k prateek lag rahe haingund nahi shame,negative,disgust
meta,14738,madarchod tere chut mullo paidai deshdrohi tera ant jaldi hone vala,negative,anger
meta,19973,asan arey modi govt minist bi result modiji socha wohi kyu itna pareshaan,positive,others
meta,35264,gud news ei treason saza milni chahy ager en jaisaon chor diya gya mulk dushmana,negative,anger
meta,26471,congratul sir ji lot love indiaw youmer guruji shr,positive,joy
meta,2649,thank u come live miss bhai apn duaa k kaha apka lia har namaz duaa krti hn apka nam la aesa,neutral,fear
meta,13610,khan sb opposit k jalso pr pabandi lagayei media k pass itna ziyada time hei fazool bakwa pr kharch kr rahey hei,negative,disgust
meta,17541,veri soon want new flim shahrukh khan prayer god bless,positive,others
meta,10640,patrag rohatgi bilkul sahi ins accha toh 20 crore kutt paal l,negative,disgust
meta,37953,wrong coz ali harami famili media dlaaal india pakistan arab play shameless haram th,negative,disgust
meta,38445,aziz ramzaan itni zalalat tujh jais kanjer milti,negative,disgust
meta,15388,matlab hum aik b chutti ni te iss month april e 18 gae,neutral,sadness
meta,8664,toh yaad dilao yaar bhul gaya hoga retor,neutral,others
meta,14516,thank ji narendra modi ji apn rashtrapita nahin sakta apn apn,positive,others
meta,13786,nai rajya sarkar banana usmen awsya bjp mla kharidegi bjp niyat janta men awiswa phelega isliy,neutral,others
meta,20006,king khan aalia bhatt dear zindagi movi bhot achi thi hit hui thi yr love stori vo thi pr,positive,others
meta,28726,hakeypham love vloglist wate forev feel like happi say cant watch ano,positive,others
meta,30694,today prime minist narendra modi swear world largest democraci morva hadaf panchamah gujara,positive,joy
meta,15886,bhayya sirf muslim himayat h apka sahih b ghalat lag rha h,neutral,others
meta,31533,veeru devgn ji aaj hamar vich nhi rahe apn pichh chhod gay,positive,sadness
meta,13757,sarfarazahm wah wah wah captain dil jeet liya nation dress pehen make us proud sarfaraz wehavewewil cwc19,positive,joy
meta,22339,happi birthday bhiya wish best ongo ind,positive,joy
meta,29568,aacrew ooooo look like fun hope great experi,neutral,others
meta,19346,ellis22 haha nah right,positive,others
meta,13454,hahahahaha uss kaho jake tel leke aye take u tahl saku pakorey tarah,negative,others
meta,3263,haryana h polic asli chera esley logo visva nhe h polic pr kya thane,positive,disgust
meta,13408,lg786 send love karan instead kiran,neutral,others
meta,4901,insan g morn guru pita ji dhan dhan satguru tera aasra today 4th exam adverti,neutral,others
meta,38854,chah jau world desh bana du delet kr du meri marji kyu bad nhi sirf achha kr na st,negative,others
meta,3747,sambit patra kal kaha jaog tumhari bakwa band jayegi bahut li tumn bakwa kaha,negative,anger
meta,29611,politician tarah journalist apni dukan chalani pahel bal thakeray galiya dete rahet,negative,sadness
meta,17745,apa attent get better divert awar tweet heheh win lose anyth anyway,neutral,others
meta,35086,cg ub hum sarkar mukabla tu nhi ker sekti akhir shaher mai jeena,neutral,others
meta,7334,boht achi naya pakistan khawar manika qurbaniyon wajha bna haihttpst,positive,others
meta,1064,uff kya act bholey ji apki kamaal krdyaaisa actor nai abtk charactr k saat,positive,joy
meta,5944,sir agar fm ban jate bombino buddhu bc pucca chor vegarah jail kaun bhejta isi role mai bdi,negative,others
meta,30457,jay hind jay jawan jay bharat proud indian armi bhartiya jawano hame ga,neutral,joy
meta,24248,bt woh one pe aayega nahi india k p1 k baad aayega,neutral,others
meta,31854,thatlast 15 minut realis hua paper part haiankhon aag andhera cha gaya,neutral,sadness
